country,year,activity,activity_group,time_label,hour,minutes_since_midnight,value
Spain,2010,Unspecified time use and travel,Other / unspecified,From 20:10 to 20:19,20.166666666666668,1210.0,0.5
Spain,2010,Unspecified time use and travel,Other / unspecified,From 20:20 to 20:29,20.333333333333332,1220.0,0.6
Spain,2010,Personal care except eating,Personal care,From 04:00 to 04:09,4.0,240.0,97.5
Spain,2010,Personal care except eating,Personal care,From 04:10 to 04:19,4.166666666666667,250.0,97.5
Spain,2010,Personal care except eating,Personal care,From 04:20 to 04:29,4.333333333333333,260.0,97.5
Spain,2010,Personal care except eating,Personal care,From 04:30 to 04:39,4.5,270.0,97.6
Spain,2010,Personal care except eating,Personal care,From 04:40 to 04:49,4.666666666666667,280.0,97.6
Spain,2010,Personal care except eating,Personal care,From 04:50 to 04:59,4.833333333333333,290.0,97.5
Spain,2010,Personal care except eating,Personal care,From 05:00 to 05:09,5.0,300.0,97.5
Spain,2010,Personal care except eating,Personal care,From 05:10 to 05:19,5.166666666666667,310.0,97.3
Spain,2010,Personal care except eating,Personal care,From 05:20 to 05:29,5.333333333333333,320.0,97.0
Spain,2010,Personal care except eating,Personal care,From 05:30 to 05:39,5.5,330.0,96.8
Spain,2010,Personal care except eating,Personal care,From 05:40 to 05:49,5.666666666666667,340.0,96.8
Spain,2010,Personal care except eating,Personal care,From 05:50 to 05:59,5.833333333333333,350.0,96.5
Spain,2010,Personal care except eating,Personal care,From 06:00 to 06:09,6.0,360.0,96.0
Spain,2010,Personal care except eating,Personal care,From 06:10 to 06:19,6.166666666666667,370.0,95.2
Spain,2010,Personal care except eating,Personal care,From 06:20 to 06:29,6.333333333333333,380.0,94.2
Spain,2010,Personal care except eating,Personal care,From 06:30 to 06:39,6.5,390.0,92.3
